PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
0.00012081,1.17991,0.102526,0.00246873,0.841982,0.0712989,1.17176,0.0507761,0.000871402,0.170108,61.0224,0.349733,1.4169,1.95188,0.114598,0.290711,0.348448,13.866,0.0160135,-1.91936,2.25743,0.00672119,0.480453,2.81477,0.649691,9.84284,3.0976
9.76211e-05,1.16521,0.086264,0.00313878,0.258301,0.0384041,0.567824,0.0475725,0.000665449,0.213181,145.562,0.436506,2.12974,1.95149,0.109092,0.325829,0.266503,14.6406,0.0172629,-2.99785,2.18655,0.0082474,0.310804,1.62405,0.710245,5.33499,3.24457
0.000134601,1.26513,0.0829655,0.00262721,0.434308,0.0397504,1.44527,0.0665859,0.00068397,0.14783,153.298,0.442154,1.35135,2.49116,0.117834,0.131115,0.631858,24.7876,0.014289,-3.5006,1.67263,0.0122805,0.397501,1.35158,0.800348,4.37977,3.44359
0.000138756,1.0249,0.0925705,0.00136385,0.668804,0.026374,1.18203,0.0295885,0.000673762,0.159222,73.4135,0.490326,2.32604,2.52313,0.0582609,0.1955,0.285237,30.9834,0.0277185,-2.89292,2.78578,0.0118592,0.33165,2.8082,0.880665,6.1694,2.77215
6.69592e-05,1.00132,0.0475666,0.000971442,0.893175,0.0304374,0.88119,0.0616089,0.000876754,0.276783,177.696,0.419109,2.14609,2.20875,0.0517636,0.246558,0.676223,26.418,0.0230492,-2.50204,2.0196,0.0053242,0.89034,1.41504,1.07164,4.6941,1.82698
0.000137483,0.758717,0.0624056,0.00200424,0.545195,0.0349136,1.61064,0.0407559,0.000812517,0.127167,135.168,0.451182,1.82568,2.85855,0.139299,0.133878,0.287268,25.9314,0.0136824,-3.14305,2.94089,0.00448136,0.906033,2.95983,0.799162,5.55187,3.60068
9.40417e-05,1.3318,0.0585669,0.00185025,0.474754,0.0437043,1.34707,0.0311379,0.000552651,0.262285,149.779,0.246743,2.09106,2.67567,0.112556,0.25498,0.29747,21.3848,0.0311622,-1.94286,1.61442,0.011054,0.491972,1.7946,0.668259,5.17596,3.94554
0.000121986,1.35411,0.091437,0.0026572,0.517284,0.061597,1.44913,0.043961,0.000714915,0.180223,150.662,0.420458,2.35075,1.44891,0.106025,0.234901,0.631991,28.1568,0.0224259,-2.65658,1.35148,0.00622128,0.740933,2.00011,1.04459,9.12968,3.36878
0.000126667,1.03908,0.066264,0.00201886,0.473211,0.0578476,0.804972,0.0361394,0.000983936,0.17235,84.3184,0.489068,1.96625,2.87984,0.142932,0.184354,0.585384,13.637,0.029348,-3.08533,2.48432,0.00463224,0.802418,2.97452,0.436507,5.51873,2.26168
0.000120903,0.925451,0.09726,0.00110738,0.771365,0.0403173,0.640018,0.0619518,0.000815308,0.26044,60.8586,0.454609,1.64034,2.57172,0.123803,0.371273,0.659625,25.3415,0.027716,-2.31032,1.91741,0.00519353,0.624584,2.13085,0.840224,7.54397,4.01496
0.000129935,1.15478,0.0886992,0.00192398,0.245611,0.0647567,1.16567,0.0369179,0.000688154,0.259255,133.57,0.379443,1.79174,1.74992,0.112429,0.210949,0.531586,18.2115,0.0164672,-2.67512,2.24819,0.00986846,0.852686,2.44963,1.10698,9.54342,4.23361
0.000108526,1.36165,0.0963394,0.00207038,0.686541,0.0496696,0.746496,0.0314909,0.000864658,0.242292,137.428,0.244778,2.16099,1.6414,0.126052,0.265212,0.339546,27.8422,0.0112047,-1.31383,1.46866,0.00562121,0.355484,3.0104,1.20159,4.79437,1.92448
6.07243e-05,1.18277,0.073265,0.000930196,0.59114,0.058564,1.6498,0.0608139,0.000964382,0.191331,85.1306,0.442312,2.61566,2.52787,0.0749249,0.135031,0.65668,18.4616,0.0264611,-2.15288,2.27431,0.00605379,0.570831,2.57911,0.867386,7.3969,1.57415
0.000115178,0.751921,0.0868289,0.00212678,0.296246,0.0407378,1.47636,0.051728,0.000489199,0.100456,84.6678,0.401103,1.76379,1.49871,0.116965,0.201262,0.264121,36.3723,0.0201497,-1.68592,2.31658,0.00788637,0.84416,1.27205,1.12116,4.61138,2.6096
4.15856e-05,1.29973,0.0801883,0.00119058,0.340639,0.0276148,1.33837,0.0428519,0.000392006,0.227755,63.0867,0.246015,1.73093,2.87339,0.0860949,0.262165,0.659025,32.0771,0.0239149,-1.58693,2.65975,0.00565234,0.780162,2.77469,0.626375,5.64091,4.31011
0.000120983,1.04171,0.100318,0.00195527,0.45832,0.0565291,0.881783,0.0410885,0.000577168,0.182639,101.707,0.469418,1.93543,2.02393,0.101447,0.140577,0.391513,16.4873,0.0151984,-1.66129,1.70762,0.00457283,0.561111,2.02993,0.497189,7.58635,2.93058
0.000130366,1.35211,0.0785056,0.00334454,0.463135,0.0426995,0.721044,0.043805,0.000862401,0.154051,94.398,0.386229,2.56761,1.92989,0.063842,0.209608,0.559698,28.5998,0.0265362,-3.14155,2.6037,0.00747814,0.918223,2.58992,0.560889,9.1917,4.35347
0.000103676,1.22414,0.0852157,0.00136099,0.737997,0.0348536,0.726647,0.0548338,0.000792588,0.139868,83.8915,0.426466,2.08585,2.22775,0.105153,0.215588,0.669138,30.3684,0.0221795,-2.83571,2.0428,0.00555758,0.605369,1.97995,0.670985,5.90811,4.49888
0.000117788,0.623036,0.052468,0.00103475,0.4233,0.0260069,1.27251,0.0404016,0.000655589,0.263877,102.442,0.489472,2.34813,1.76858,0.13661,0.358462,0.380865,13.4655,0.0262802,-2.41236,2.93201,0.0109369,0.817104,2.2214,1.1597,3.64137,3.11619
9.91801e-05,1.32972,0.0872193,0.00231321,0.227195,0.0284648,1.29239,0.0303746,0.000546746,0.249754,179.966,0.214394,2.157,2.15419,0.143779,0.359431,0.301739,32.9065,0.0221266,-2.52265,2.47746,0.0105582,0.448909,1.83683,0.809789,3.83923,3.48094
0.000109981,1.00609,0.0809751,0.00215737,0.380824,0.0368031,0.871117,0.0400289,0.000594981,0.203698,169.2,0.261981,2.35964,2.98837,0.124473,0.295626,0.438144,36.7439,0.0197945,-2.2994,2.89447,0.006246,0.749365,2.50364,0.889589,6.54122,3.90219
8.32299e-05,0.748818,0.0531948,0.000931419,0.32786,0.0335176,1.04699,0.0324292,0.000439207,0.111105,83.8751,0.502577,2.04773,2.19629,0.095976,0.296208,0.69226,23.6115,0.0181151,-3.07613,2.71818,0.00855416,0.649106,3.18256,1.13093,9.38493,2.88385
0.000141613,1.47397,0.0949177,0.00200158,0.46705,0.034999,1.37534,0.0673467,0.000679137,0.152701,90.429,0.408977,1.53102,2.10975,0.104044,0.145551,0.609482,31.78,0.0233692,-1.33078,2.31397,0.0110217,0.379243,2.53278,1.11706,8.4587,2.41722
8.64672e-05,1.11331,0.0929718,0.00205192,0.393196,0.0355116,1.55892,0.0353086,0.000512482,0.168253,139.915,0.522292,1.67008,1.47139,0.0876547,0.131819,0.745905,30.7787,0.0166282,-2.78712,2.15047,0.00963346,0.345111,2.76327,1.12882,6.63086,2.48826
3.97279e-05,1.36223,0.0857943,0.00130165,0.24336,0.0426264,1.03084,0.0677874,0.000761937,0.259867,108.411,0.36893,1.34832,2.8225,0.115215,0.180498,0.438592,17.0683,0.0121094,-3.40837,2.56611,0.005297,0.636568,2.59286,0.492604,4.72411,3.85232
0.000122772,1.24081,0.0859381,0.00168115,0.350209,0.0289488,1.23032,0.0386538,0.000679567,0.222654,126.603,0.242619,2.38534,2.28904,0.0793067,0.364479,0.471378,21.3892,0.0182134,-2.31408,1.35248,0.00568384,0.881321,2.30444,0.916389,7.66883,3.57459
8.50007e-05,0.908828,0.0797086,0.00125843,0.782553,0.0400128,0.597413,0.0447584,0.00082088,0.16399,109.196,0.51472,2.68971,2.27182,0.0982554,0.371801,0.366372,30.266,0.0295681,-3.3811,3.34874,0.00784,0.670159,1.22785,0.503714,6.56762,3.77199
0.000120661,0.777944,0.0921684,0.00113927,0.370183,0.0438577,0.855285,0.0595393,0.000866614,0.213151,64.6154,0.38412,1.79143,2.13365,0.135041,0.246855,0.450499,13.662,0.0285502,-1.74193,2.97807,0.00642338,0.516891,2.35336,1.0635,7.34418,2.40761
0.000139299,1.18294,0.0778425,0.00188396,0.42165,0.0286331,1.67157,0.0290488,0.000408627,0.281951,130.579,0.506128,1.37939,2.48579,0.115084,0.32347,0.440425,19.8768,0.0180464,-1.30257,2.34451,0.00673124,0.625565,1.48591,1.07755,4.79379,3.79112
0.000144022,1.14773,0.094429,0.00197968,0.722975,0.053475,1.10068,0.0490994,0.000589454,0.231823,67.2893,0.306966,1.74849,2.71238,0.0946116,0.309842,0.690183,29.7435,0.0230333,-3.19186,2.43665,0.00760996,0.489135,1.95592,1.11908,7.38444,3.17458
0.000100898,1.01011,0.0838565,0.00130014,0.857997,0.0418957,1.18867,0.0265534,0.000461236,0.229104,110.217,0.453187,2.79787,2.94273,0.0511572,0.230316,0.46501,18.18,0.0138957,-3.13349,1.79907,0.00738249,0.908822,2.02996,0.624375,4.04488,3.09859
9.2516e-05,1.32703,0.0719749,0.00170496,0.600793,0.0546481,1.50606,0.0437744,0.000746224,0.126253,94.2622,0.412466,1.78557,1.39144,0.0950883,0.204392,0.659305,13.9781,0.0106045,-2.32558,3.22139,0.00649789,0.448666,1.46936,1.16533,4.12372,1.5197
0.000111649,1.4306,0.079916,0.00298227,0.555125,0.0398381,0.928683,0.0282776,0.000571988,0.109743,83.5358,0.237979,2.81482,2.08961,0.110318,0.318376,0.52998,22.5955,0.0295762,-3.05582,2.75903,0.00751969,0.686459,2.52482,0.691153,6.36021,2.63864
5.71988e-05,1.30686,0.0823572,0.00106113,0.377741,0.0366656,1.10431,0.0705422,0.000855183,0.190565,61.809,0.313323,1.63604,2.13605,0.140304,0.36664,0.405154,27.1969,0.0210482,-3.06434,2.79184,0.0104031,0.737263,1.72576,0.656859,3.80376,3.11117
9.77628e-05,0.997177,0.0948615,0.00135123,0.253657,0.0426183,0.64922,0.0743299,0.000878401,0.164242,82.0519,0.431576,2.79663,2.08266,0.0506579,0.322942,0.308315,19.1482,0.0212721,-3.19196,1.84693,0.0109928,0.308476,1.99734,0.639218,10.406,2.9646
0.000124008,0.542627,0.064058,0.00119196,0.582825,0.0366552,1.41648,0.071599,0.000753461,0.281896,162.003,0.449087,2.9057,2.4156,0.0595806,0.175031,0.632118,13.2744,0.0148346,-2.99197,1.78935,0.00498699,0.893503,1.92781,0.899241,6.4407,2.0847
7.81206e-05,1.0801,0.0500331,0.00143611,0.240693,0.0322861,1.31786,0.0654345,0.000873702,0.134935,93.2273,0.466039,2.29708,2.93761,0.0762684,0.134437,0.503264,27.7401,0.0173016,-1.86616,1.16014,0.0126967,0.656919,2.64282,1.17096,7.80425,2.95193
0.00013568,1.48591,0.0913035,0.00176845,0.748336,0.0651938,1.27823,0.0351731,0.000948658,0.20901,72.4587,0.471382,2.14473,2.05102,0.126473,0.267503,0.342996,19.7783,0.0219429,-2.20712,2.51711,0.00751177,0.696853,2.83731,0.654195,9.58045,2.30321
4.00143e-05,1.23418,0.0472179,0.00109085,0.353149,0.0572136,1.46624,0.0262891,0.000490564,0.210566,102.421,0.475801,3.01685,1.50828,0.13837,0.317047,0.43627,25.9181,0.0246898,-2.84133,2.0765,0.0103167,0.875701,1.47182,0.643291,6.25528,2.42856
0.000122435,0.849806,0.0863318,0.00182652,0.832325,0.0366782,1.49625,0.0268986,0.000355243,0.237644,94.9585,0.300919,2.95628,2.08497,0.0553207,0.276379,0.376557,22.3095,0.0302911,-1.23115,2.04208,0.00709571,0.595899,3.20793,0.892897,5.74221,3.98109
0.000138398,0.958357,0.0882429,0.00259541,0.286448,0.0475257,0.708461,0.0463942,0.000616068,0.149213,130.28,0.30401,1.90234,2.0808,0.12242,0.254082,0.467189,15.3167,0.027258,-2.06088,1.54453,0.0102337,0.850361,1.57479,0.946861,9.38315,3.86363
0.000112969,1.22789,0.0837017,0.00354154,0.210288,0.028284,1.17313,0.0417198,0.000451062,0.153832,162.424,0.48609,1.49613,2.4724,0.118617,0.158821,0.319392,19.2222,0.0236047,-1.95008,2.92023,0.0065367,0.339488,2.26682,0.845237,9.84663,2.10143
0.000116663,1.15296,0.0959618,0.00270139,0.313041,0.0397498,1.58677,0.0468101,0.000801476,0.196926,172.292,0.294488,1.79548,1.97872,0.116005,0.136199,0.668117,37.1778,0.0314954,-2.41395,3.09368,0.00786518,0.479377,2.77739,1.08221,9.68019,4.40603
6.48556e-05,1.30746,0.0897594,0.00144869,0.329699,0.057163,1.49415,0.0308815,0.000554901,0.275955,172.155,0.505477,1.59769,2.16963,0.0521864,0.350199,0.660288,34.1927,0.0286611,-1.66474,3.24571,0.011991,0.372255,1.87516,0.706789,9.77891,4.40965
9.94024e-05,1.39554,0.0992386,0.00249456,0.31767,0.0687303,0.954872,0.0578812,0.000959482,0.246394,87.8645,0.236251,2.03448,2.34043,0.148441,0.215505,0.736898,25.8793,0.0106442,-3.16171,2.36058,0.00483392,0.800317,1.81816,0.561088,10.1258,4.09266
0.000101692,1.03549,0.0673706,0.00199096,0.226739,0.0370448,1.02574,0.0439007,0.000351178,0.113546,71.7794,0.258621,2.27242,2.07405,0.123904,0.219136,0.742373,16.7459,0.0241327,-2.29931,2.78171,0.00563879,0.540126,1.88123,1.12578,5.59562,4.04425
8.1855e-05,1.15779,0.0910198,0.00197013,0.294322,0.0399157,1.00271,0.0329045,0.000584389,0.204783,110.457,0.29146,2.06235,1.76855,0.143633,0.155421,0.572887,31.9173,0.0151197,-2.73454,1.8096,0.00496124,0.35979,2.92605,1.14567,7.97676,3.40387
0.000137801,0.890473,0.0908391,0.00177447,0.546427,0.0277549,0.745602,0.0511475,0.000769935,0.13496,70.0101,0.206055,2.06808,2.36879,0.102902,0.32425,0.638923,31.7476,0.0105815,-2.01062,2.76556,0.00809304,0.535972,1.62913,0.990191,3.82731,4.27652
0.000127537,1.30183,0.0999589,0.00189165,0.205087,0.0315812,0.781189,0.0617139,0.000595068,0.273289,171.448,0.427734,1.83402,2.67006,0.0688218,0.181796,0.662946,17.3077,0.0155212,-1.87017,2.24141,0.0112837,0.823464,3.13632,0.62627,4.83585,3.13758
0.000133484,1.43546,0.08084,0.00277175,0.686932,0.0293851,1.20054,0.0548918,0.000807307,0.201716,76.5538,0.311598,1.58061,2.26407,0.102479,0.346857,0.471469,23.8848,0.0206746,-3.29444,2.62658,0.00956781,0.486966,2.07929,0.727429,8.36416,3.36177
0.000100509,1.16681,0.0951158,0.00181254,0.650093,0.0352496,1.55322,0.0664805,0.000836811,0.137692,69.3735,0.373374,2.74684,1.46721,0.0949802,0.201807,0.352657,31.8646,0.0302223,-2.09556,1.71634,0.0116893,0.577907,2.96223,0.59543,6.07019,1.51467
0.00013303,0.92292,0.101792,0.00142054,0.331706,0.0320027,1.26124,0.0567574,0.000401229,0.273735,146.526,0.505856,1.56889,1.88138,0.12971,0.167158,0.546433,29.1375,0.0280248,-2.99251,3.26308,0.00782402,0.794696,2.82468,1.02403,10.1601,1.55241
7.23084e-05,0.797938,0.069121,0.000893321,0.582285,0.049315,0.950307,0.0320851,0.000577627,0.190706,60.6364,0.3425,2.87568,2.23974,0.107315,0.195085,0.726995,18.0714,0.0114547,-3.2656,1.56955,0.0102914,0.436806,2.64491,0.600565,8.20488,2.42407
7.14488e-05,1.34317,0.0703487,0.00219034,0.399788,0.0499585,1.11723,0.0268209,0.000522431,0.115675,144.14,0.449726,2.73699,2.23411,0.123884,0.345962,0.747214,21.9987,0.0155023,-1.92235,2.83048,0.00686451,0.863125,2.41289,0.55663,3.53957,2.0925
6.31556e-05,1.08553,0.0538107,0.00122588,0.718386,0.0263801,1.12027,0.0642025,0.000723439,0.110144,128.65,0.249987,2.67948,1.32192,0.0689335,0.261652,0.748066,35.7462,0.0144409,-2.25059,2.97077,0.0067669,0.688771,1.14538,1.09558,8.00141,3.45213
0.00014096,0.650336,0.0991954,0.00176569,0.845377,0.0681771,1.44755,0.0479106,0.000976307,0.243223,119.576,0.512941,2.1449,2.87801,0.115346,0.264351,0.691449,35.9138,0.0150444,-2.79847,1.9915,0.0123506,0.543424,2.17348,0.658669,5.74318,2.19283
8.80471e-05,1.48544,0.095936,0.00210382,0.738943,0.074457,1.06169,0.0360707,0.000976135,0.119708,135.846,0.518977,2.78041,1.71045,0.134171,0.316539,0.648549,20.8556,0.0239113,-2.48804,2.56883,0.00651353,0.434985,2.61253,0.498396,4.91589,2.29064
0.000131942,0.966632,0.090345,0.00228736,0.494677,0.0617772,1.40277,0.0394431,0.000709041,0.185464,75.6275,0.236101,2.29629,2.26369,0.0962277,0.186174,0.529561,25.7991,0.0139291,-2.05157,1.83435,0.0126526,0.325193,2.49572,0.974739,5.00222,2.66789
0.000139904,1.03404,0.0880602,0.00176189,0.795231,0.0403844,1.16083,0.0631879,0.000934354,0.152842,110.851,0.326799,2.89959,1.97578,0.0806318,0.191007,0.634317,20.6637,0.0238294,-1.87333,2.34032,0.0108615,0.505281,2.90358,0.457459,4.6446,1.65467
0.000141465,1.10135,0.0934648,0.00140936,0.840874,0.0336188,0.66518,0.0741333,0.00060898,0.253671,113.788,0.350381,1.55538,1.98857,0.0893521,0.126404,0.681133,32.8028,0.0269401,-2.14379,3.2411,0.0084062,0.875621,2.31794,1.1626,9.87916,3.71109
0.000142702,0.552236,0.0945728,0.0012536,0.6762,0.0523706,0.603787,0.0665153,0.000840999,0.160108,92.8253,0.390674,2.32253,1.44605,0.0791329,0.145768,0.685271,28.4547,0.0295703,-3.50403,3.19535,0.0125621,0.80998,2.02524,0.95811,3.51381,4.26443
0.000104569,1.00097,0.0748607,0.00217489,0.425767,0.0406564,1.296,0.0327551,0.000731591,0.125584,156.597,0.266392,2.96693,1.98813,0.121314,0.144177,0.447951,36.8765,0.0314304,-2.40459,1.93521,0.00928317,0.509232,2.66743,0.625837,4.77771,2.48743
5.84411e-05,1.101,0.0863683,0.00156753,0.510884,0.0292971,0.997162,0.0492399,0.00068173,0.167165,122.681,0.390172,1.52197,2.73668,0.118392,0.219343,0.306625,14.932,0.0218059,-1.23582,1.9588,0.0108935,0.462472,1.19174,0.859445,5.12562,3.72649
0.000133742,1.4686,0.0892118,0.00185287,0.88028,0.0373461,1.03996,0.0346929,0.000734514,0.100766,66.6105,0.269968,1.56997,2.98302,0.0690537,0.263121,0.595518,19.8079,0.0192907,-2.8122,2.58982,0.0110544,0.514594,1.56836,0.776278,5.99223,1.52075
0.000124657,1.38591,0.0802085,0.00460195,0.225551,0.0610618,0.760541,0.0287583,0.000967416,0.133503,80.0405,0.28491,2.01113,1.91386,0.129343,0.296268,0.531592,36.0307,0.0186343,-2.41805,2.02062,0.00465867,0.732061,2.12293,0.612051,8.49637,2.01825
0.000102361,0.985261,0.0808061,0.00165198,0.692238,0.0514105,0.708959,0.0517483,0.000945478,0.234165,114.291,0.441518,2.45018,2.71439,0.102268,0.275283,0.256008,19.1891,0.0277444,-2.51028,2.75081,0.00622544,0.811396,1.675,0.799649,8.21833,2.71546
0.000125738,1.07823,0.0997677,0.0016992,0.817282,0.0514274,1.28311,0.0302387,0.000815024,0.11658,123.991,0.515857,2.76091,1.87434,0.109739,0.206446,0.701878,30.4992,0.0290509,-2.64051,1.98486,0.0090942,0.685398,3.10317,0.842677,4.78983,2.98486
0.000141163,1.25203,0.0917563,0.00268305,0.536029,0.0456123,0.998971,0.0502198,0.000548185,0.217378,65.1083,0.517656,2.75186,1.36578,0.107248,0.292738,0.600786,26.9879,0.0226885,-2.05279,1.51717,0.0116483,0.610904,2.34413,0.658571,9.7666,4.2502
0.000115536,1.11097,0.0690271,0.0014565,0.689994,0.0312368,1.33795,0.0515376,0.000936759,0.142397,144.44,0.498831,2.97473,1.99773,0.0553315,0.211075,0.633383,20.5576,0.0196372,-2.73944,1.32208,0.0123442,0.68126,1.90075,0.759697,9.22603,4.14981
5.96845e-05,1.13061,0.0962558,0.0013779,0.37359,0.0567621,0.814727,0.0620552,0.000758671,0.256666,174.998,0.307976,2.05445,2.72292,0.0616961,0.15829,0.333556,17.0586,0.0258781,-3.42144,1.552,0.00501149,0.481064,3.21737,0.698639,5.33392,3.49163
0.000115287,0.946698,0.0708669,0.00163171,0.727738,0.0333832,0.860625,0.0398633,0.000797517,0.220148,123.97,0.471878,1.65246,2.24061,0.096775,0.211097,0.354996,30.3358,0.0224374,-2.07116,2.65629,0.00830004,0.677762,1.29268,1.0495,9.35505,4.04211
6.67153e-05,1.40674,0.0961633,0.00184349,0.349265,0.0447866,0.668284,0.0384673,0.000916677,0.133272,166.859,0.283698,2.06876,2.13787,0.12607,0.353682,0.37777,22.7789,0.024558,-1.32958,2.83379,0.00614377,0.601311,2.68188,1.15244,8.50481,2.28115
3.58126e-05,0.626529,0.0458166,0.000886725,0.311807,0.0392046,1.63617,0.0541722,0.000756064,0.17034,82.3433,0.391469,1.9553,2.4582,0.0677566,0.314196,0.627496,33.8615,0.0218875,-2.82833,3.15279,0.012488,0.350656,1.83729,0.623171,5.7246,2.61151
0.000142297,1.40759,0.0878337,0.00267873,0.828587,0.0284367,1.40146,0.0641466,0.000700733,0.181661,86.7502,0.504219,2.36581,2.08688,0.14649,0.306622,0.49634,30.509,0.0200479,-1.27682,2.52506,0.00890358,0.509581,2.22747,0.556247,9.82769,2.42604
5.46362e-05,0.991447,0.048934,0.0017283,0.207394,0.0486277,1.10042,0.0403876,0.000896809,0.111662,103.35,0.375515,1.59365,2.36742,0.0732896,0.26987,0.318276,33.0388,0.0163104,-2.53914,1.8381,0.0117777,0.912225,2.08188,0.497699,4.57099,2.32744
9.59666e-05,1.20229,0.0699811,0.00225637,0.345813,0.0530798,1.43967,0.0646658,0.000991376,0.131878,115.528,0.199223,2.37821,2.51684,0.127315,0.169448,0.352768,17.1413,0.0186237,-2.33916,2.06124,0.00586101,0.509865,1.88721,0.734517,6.36583,2.04923
0.000138757,1.11081,0.059353,0.0034002,0.316503,0.031687,0.91797,0.0293885,0.000422712,0.16587,113.364,0.227165,2.67918,2.13625,0.0503648,0.170216,0.325349,17.1456,0.0306983,-1.95683,2.24686,0.00589537,0.904497,3.04232,0.580106,10.3664,2.26982
3.12323e-05,1.3165,0.0502283,0.000894406,0.329711,0.0554543,1.46971,0.0260654,0.000538149,0.260524,109.126,0.436747,1.53136,1.69132,0.121673,0.167275,0.340078,32.9458,0.0171639,-2.03277,2.56497,0.0107066,0.859784,2.19137,0.893872,9.49347,1.83962
0.000141947,1.00704,0.102114,0.00214433,0.576529,0.0735414,1.68335,0.0360296,0.000615007,0.227417,162.353,0.181979,1.81379,1.81867,0.0765798,0.128727,0.265103,14.4487,0.0110855,-2.3669,1.54692,0.00914319,0.510305,2.49311,1.20632,8.46831,3.92764
5.59779e-05,0.768786,0.0453195,0.00124833,0.328074,0.0510583,0.694244,0.0279781,0.000685027,0.195536,78.4901,0.275305,1.97159,2.74736,0.117198,0.354017,0.378555,17.9958,0.0126795,-3.49124,2.85654,0.0119041,0.802672,1.32859,0.504817,4.1924,3.47133
0.00013343,0.67531,0.092052,0.00140448,0.836788,0.0476675,1.43426,0.0493399,0.000735173,0.277127,129.147,0.3832,2.81813,1.45434,0.0686504,0.258992,0.414565,25.884,0.0295215,-1.36546,1.4807,0.0120764,0.786642,2.64356,0.841852,6.9834,1.5253
5.23717e-05,1.0103,0.04957,0.000991812,0.239867,0.0375879,0.794798,0.0716313,0.000892525,0.16717,106.429,0.299295,2.61531,1.99495,0.127682,0.181355,0.700786,28.3969,0.0210934,-2.05787,3.08247,0.00916525,0.820899,2.19392,1.02347,5.71215,4.2049
8.71863e-05,1.47405,0.0836676,0.00105929,0.431574,0.0478042,1.22732,0.0612913,0.00101443,0.256725,139.656,0.295334,2.0569,2.94774,0.137526,0.283417,0.563396,20.905,0.0169795,-2.37908,1.91208,0.00458718,0.610737,2.89214,0.932436,8.52345,3.42005
0.000131074,1.06514,0.0754658,0.00247923,0.474287,0.0587158,1.19188,0.0377495,0.000976489,0.190357,125.843,0.340013,1.82069,2.35072,0.101768,0.290619,0.559819,29.8398,0.023801,-2.38909,2.1639,0.00500039,0.59305,1.58698,0.900254,6.96543,2.15829
0.000120971,1.45492,0.0400557,0.00375668,0.216041,0.0289619,0.672152,0.0377726,0.000685069,0.26245,154.137,0.410082,2.73122,2.45521,0.0625721,0.249515,0.715929,20.1187,0.0303975,-3.3088,1.47271,0.00562222,0.69186,3.16363,1.13964,8.77217,3.54156
7.8766e-05,1.13458,0.0477065,0.00140425,0.710432,0.029868,1.1252,0.0513257,0.000819866,0.13874,80.1929,0.203571,1.47512,1.85321,0.129434,0.158701,0.334147,25.7426,0.0180227,-2.23022,1.38157,0.0105085,0.900789,1.86554,0.995478,9.60502,3.9857
9.41199e-05,1.34908,0.0486474,0.00292464,0.22105,0.0418018,1.38066,0.0642924,0.000791953,0.246612,166.373,0.2127,2.63582,2.50789,0.129346,0.278797,0.577719,23.8281,0.0309112,-1.99179,1.73186,0.0121224,0.380973,2.60642,1.15332,8.77525,3.48398
0.000135026,1.12029,0.103403,0.00219211,0.830947,0.0306548,0.801491,0.0732345,0.000523391,0.173882,140.777,0.475382,2.48834,2.70103,0.0930601,0.274768,0.465725,27.8103,0.0183368,-2.12242,2.75513,0.00964257,0.852616,1.87214,0.483579,6.02391,2.91705
